0.800000	0.433650	0.453190	0.998590	0.998590	1.093040	1.289350
0.810000	0.430360	0.448530	1.007900	1.007900	1.098000	1.299420
0.820000	0.427230	0.443980	1.017390	1.017390	1.102780	1.309420
0.830000	0.424260	0.439590	1.027030	1.027030	1.107360	1.319300
0.840000	0.421440	0.435340	1.036790	1.036790	1.111730	1.329030
0.850000	0.418780	0.431270	1.046640	1.046640	1.115880	1.338560
0.860000	0.416280	0.427390	1.056520	1.056520	1.119790	1.347840
0.870000	0.413940	0.423700	1.066370	1.066370	1.123470	1.356820
0.880000	0.411760	0.420230	1.076090	1.076090	1.126890	1.365450
0.890000	0.409750	0.416980	1.085620	1.085620	1.130060	1.373670
0.900000	0.407900	0.413960	1.094830	1.094830	1.132960	1.381420
0.910000	0.406210	0.411200	1.103630	1.103630	1.135590	1.388660
0.920000	0.404700	0.408690	1.111910	1.111910	1.137960	1.395320
0.930000	0.403360	0.406440	1.119540	1.119540	1.140050	1.401340
0.940000	0.402190	0.404480	1.126420	1.126420	1.141860	1.406690
0.950000	0.401200	0.402800	1.132450	1.132450	1.143390	1.411300
0.960000	0.400380	0.401420	1.137530	1.137530	1.144650	1.415130
0.970000	0.399750	0.400330	1.141570	1.141570	1.145630	1.418150
0.980000	0.399290	0.399560	1.144500	1.144500	1.146320	1.420330
0.990000	0.399020	0.399090	1.146280	1.146280	1.146740	1.421650
1.000000	0.398930	0.398930	1.146880	1.146880	1.146880	1.422090
