3.107034	0.604120	0.604120	0.641450	1.008640	1.008640	1.416820
3.115694	0.605890	0.605890	0.641770	1.009710	1.009710	1.421960
3.124354	0.607710	0.607710	0.641840	1.010730	1.010730	1.426640
3.133015	0.609580	0.609580	0.641680	1.011700	1.011700	1.430870
3.141675	0.611460	0.611460	0.641340	1.012630	1.012630	1.434690
3.150335	0.613350	0.613350	0.640820	1.013500	1.013500	1.438110
3.158995	0.615220	0.615220	0.640170	1.014330	1.014330	1.441150
3.167656	0.617050	0.617050	0.639400	1.015100	1.015100	1.443840
3.176316	0.618840	0.618840	0.638550	1.015820	1.015820	1.446200
3.184976	0.620550	0.620550	0.637640	1.016490	1.016490	1.448270
3.193636	0.622180	0.622180	0.636710	1.017100	1.017100	1.450050
3.202297	0.623700	0.623700	0.635770	1.017660	1.017660	1.451580
3.210957	0.625110	0.625110	0.634860	1.018170	1.018170	1.452890
3.219617	0.626380	0.626380	0.634000	1.018610	1.018610	1.453980
3.228277	0.627510	0.627510	0.633210	1.019000	1.019000	1.454880
3.236938	0.628490	0.628490	0.632500	1.019330	1.019330	1.455620
3.245598	0.629300	0.629300	0.631900	1.019600	1.019600	1.456190
3.254258	0.629950	0.629950	0.631420	1.019820	1.019820	1.456630
3.262918	0.630410	0.630410	0.631070	1.019970	1.019970	1.456930
3.271579	0.630690	0.630690	0.630850	1.020060	1.020060	1.457110
3.280239	0.630780	0.630780	0.630780	1.020090	1.020090	1.457170
