2.272792	0.297910	0.725450	0.738770	0.775560	0.919700	0.945910
2.279863	0.294900	0.727240	0.739600	0.772570	0.921560	0.945780
2.286934	0.292030	0.728960	0.740350	0.769730	0.923430	0.945650
2.294005	0.289320	0.730600	0.741020	0.767050	0.925300	0.945540
2.301076	0.286750	0.732170	0.741620	0.764510	0.927160	0.945440
2.308148	0.284340	0.733650	0.742150	0.762130	0.928980	0.945350
2.315219	0.282090	0.735050	0.742620	0.759900	0.930760	0.945260
2.322290	0.280000	0.736370	0.743030	0.757830	0.932480	0.945190
2.329361	0.278060	0.737590	0.743380	0.755900	0.934130	0.945120
2.336432	0.276280	0.738730	0.743680	0.754140	0.935690	0.945060
2.343503	0.274660	0.739780	0.743930	0.752520	0.937170	0.945000
2.350574	0.273200	0.740730	0.744140	0.751060	0.938540	0.944950
2.357645	0.271890	0.741590	0.744320	0.749760	0.939790	0.944910
2.364716	0.270740	0.742350	0.744460	0.748610	0.940920	0.944880
2.371787	0.269740	0.743010	0.744580	0.747610	0.941920	0.944840
2.378858	0.268900	0.743570	0.744670	0.746770	0.942770	0.944820
2.385929	0.268220	0.744030	0.744740	0.746080	0.943480	0.944800
2.393000	0.267680	0.744390	0.744790	0.745540	0.944040	0.944780
2.400071	0.267300	0.744640	0.744820	0.745160	0.944440	0.944770
2.407142	0.267080	0.744800	0.744840	0.744930	0.944680	0.944760
2.414214	0.267000	0.744850	0.744850	0.744850	0.944760	0.944760
